epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS,CONNECTIONS
3,0.22215006492932637,0.9448166666666666,0.9458,0.945,0.9458,128,softmax,0.01,1,30,8,10000,20,random
4,0.22040500246683756,0.9451833333333334,0.9448,0.9455,0.9448,128,softmax,0.01,1,30,8,10000,20,random
5,0.21859556245009104,0.9457833333333333,0.946,0.946,0.946,128,softmax,0.01,1,30,8,10000,20,random
6,0.2169978601137797,0.9463833333333334,0.9457,0.9461,0.9457,128,softmax,0.01,1,30,8,10000,20,random
7,0.21550663485527038,0.9463,0.9479,0.9464,0.9479,128,softmax,0.01,1,30,8,10000,20,random
8,0.21408603314558666,0.9467666666666666,0.9463,0.9466,0.9463,128,softmax,0.01,1,30,8,10000,20,random
9,0.212658251452446,0.94755,0.9472,0.9473,0.9472,128,softmax,0.01,1,30,8,10000,20,random
10,0.211397252257665,0.9473333333333334,0.9484,0.9473,0.9484,128,softmax,0.01,1,30,8,10000,20,random
11,0.21029361056486764,0.9480333333333333,0.9491,0.9479,0.9491,128,softmax,0.01,1,30,8,10000,20,random
12,0.20926257830460868,0.9484666666666667,0.9474,0.948,0.9474,128,softmax,0.01,1,30,8,10000,20,random
13,0.20828143818378447,0.9487166666666667,0.9488,0.9487,0.9488,128,softmax,0.01,1,30,8,10000,20,random
14,0.207324010793368,0.9489833333333333,0.9482,0.9487,0.9482,128,softmax,0.01,1,30,8,10000,20,random
15,0.20654718961715698,0.9492833333333334,0.948,0.9494,0.948,128,softmax,0.01,1,30,8,10000,20,random
16,0.2058856616258621,0.9493833333333334,0.9484,0.9492,0.9484,128,softmax,0.01,1,30,8,10000,20,random
17,0.2052687072992325,0.9497333333333333,0.9487,0.9493,0.9487,128,softmax,0.01,1,30,8,10000,20,random
18,0.20471504429976145,0.9498,0.949,0.9497,0.949,128,softmax,0.01,1,30,8,10000,20,random
19,0.20410860507488252,0.95,0.9499,0.9499,0.9499,128,softmax,0.01,1,30,8,10000,20,random
20,0.20355508941014608,0.9500666666666666,0.9494,0.9503,0.9494,128,softmax,0.01,1,30,8,10000,20,random
1,0.2030537274281184,0.9504166666666667,0.9496,0.9502,0.9496,128,softmax,0.01,1,30,8,10000,20,random
2,0.20248612678050995,0.9507166666666667,0.9497,0.9505,0.9497,128,softmax,0.01,1,30,8,10000,20,random
1,0.6939038229465485,0.8189166666666666,0.9166,0.9171,0.9166,128,sparsemax,0.01,1,30,8,10000,20,random
2,0.3388697604497274,0.9147166666666666,0.9207,0.9232,0.9207,128,sparsemax,0.01,1,30,8,10000,20,random
3,0.31947861164410907,0.9203666666666667,0.9241,0.9253,0.9241,128,sparsemax,0.01,1,30,8,10000,20,random
1,0.49646176409721376,0.8809,0.9258,0.9218,0.9258,128,sparsemax_noise,0.01,1,30,8,10000,20,random
2,0.3005521127065023,0.9224333333333333,0.9329,0.9295,0.9329,128,sparsemax_noise,0.01,1,30,8,10000,20,random
3,0.2708652518749237,0.9304666666666667,0.9364,0.9346,0.9364,128,sparsemax_noise,0.01,1,30,8,10000,20,random
4,0.25449622702598573,0.9345666666666667,0.9392,0.9379,0.9392,128,sparsemax_noise,0.01,1,30,8,10000,20,random
5,0.2433339730421702,0.9374166666666667,0.9417,0.9405,0.9417,128,sparsemax_noise,0.01,1,30,8,10000,20,random
6,0.2344861045360565,0.9398,0.9428,0.9416,0.9428,128,sparsemax_noise,0.01,1,30,8,10000,20,random
7,0.22765964799722035,0.9419666666666666,0.9447,0.9437,0.9447,128,sparsemax_noise,0.01,1,30,8,10000,20,random
8,0.22229113583564758,0.94395,0.9457,0.9457,0.9457,128,sparsemax_noise,0.01,1,30,8,10000,20,random
9,0.21776149391333263,0.9451333333333334,0.9454,0.9458,0.9454,128,sparsemax_noise,0.01,1,30,8,10000,20,random
10,0.21417918872038524,0.9461333333333334,0.9469,0.9466,0.9469,128,sparsemax_noise,0.01,1,30,8,10000,20,random
11,0.21071164609591167,0.9472,0.9493,0.9484,0.9493,128,sparsemax_noise,0.01,1,30,8,10000,20,random
12,0.20819369302590687,0.9483166666666667,0.9492,0.9488,0.9492,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,0.20593719969590504,0.9487833333333333,0.95,0.9492,0.95,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,0.7091278044223785,0.8333,0.8913,0.9009,0.8913,128,sparsemax,0.01,1,30,4,10000,20,random
2,0.4351406797250112,0.8982833333333333,0.9066,0.9052,0.9066,128,sparsemax,0.01,1,30,4,10000,20,random
3,0.41892287707328796,0.9027833333333334,0.9107,0.9074,0.9107,128,sparsemax,0.01,1,30,4,10000,20,random
1,0.4953579479853312,0.8871,0.9133,0.9135,0.9133,128,sparsemax_noise,0.01,1,30,4,10000,20,random
2,0.36124891091982525,0.9097,0.9211,0.9191,0.9211,128,sparsemax_noise,0.01,1,30,4,10000,20,random
3,0.3339964328924815,0.91725,0.9253,0.9235,0.9253,128,sparsemax_noise,0.01,1,30,4,10000,20,random
4,0.31792353781064353,0.9215,0.927,0.9256,0.927,128,sparsemax_noise,0.01,1,30,4,10000,20,random
5,0.30737600571314494,0.9239,0.9282,0.9277,0.9282,128,sparsemax_noise,0.01,1,30,4,10000,20,random
6,0.2998818735440572,0.9257833333333333,0.9303,0.9273,0.9303,128,sparsemax_noise,0.01,1,30,4,10000,20,random
7,0.2934498994668325,0.9275,0.9303,0.9311,0.9303,128,sparsemax_noise,0.01,1,30,4,10000,20,random
8,0.2885512168566386,0.92865,0.932,0.9308,0.932,128,sparsemax_noise,0.01,1,30,4,10000,20,random
9,0.2850726774692535,0.9293333333333333,0.9326,0.9334,0.9326,128,sparsemax_noise,0.01,1,30,4,10000,20,random
10,0.28171300010681155,0.931,0.9324,0.9332,0.9324,128,sparsemax_noise,0.01,1,30,4,10000,20,random
11,0.27928989990552266,0.9312833333333334,0.9341,0.9325,0.9341,128,sparsemax_noise,0.01,1,30,4,10000,20,random
12,0.2766472877820333,0.9319333333333333,0.9338,0.9335,0.9338,128,sparsemax_noise,0.01,1,30,4,10000,20,random
13,0.27503852779070537,0.9324833333333333,0.934,0.9334,0.934,128,sparsemax_noise,0.01,1,30,4,10000,20,random
14,0.273442609500885,0.9332333333333334,0.9339,0.9339,0.9339,128,sparsemax_noise,0.01,1,30,4,10000,20,random
15,0.2717345375935237,0.93325,0.9342,0.934,0.9342,128,sparsemax_noise,0.01,1,30,4,10000,20,random
16,0.2703961931228638,0.9339833333333334,0.9352,0.9354,0.9352,128,sparsemax_noise,0.01,1,30,4,10000,20,random
17,0.2690812609513601,0.9347333333333333,0.9352,0.9352,0.9352,128,sparsemax_noise,0.01,1,30,4,10000,20,random
1,1.1015436287085216,0.6883833333333333,0.8952,0.8979,0.8952,128,softmax,0.01,1,30,4,10000,20,random
2,0.3527305134455363,0.90615,0.9188,0.9207,0.9188,128,softmax,0.01,1,30,4,10000,20,random
3,0.2911497393131256,0.92225,0.9288,0.9318,0.9288,128,softmax,0.01,1,30,4,10000,20,random
4,0.26176805430253347,0.93115,0.9333,0.936,0.9333,128,softmax,0.01,1,30,4,10000,20,random
5,0.24381633989016216,0.9367166666666666,0.9383,0.9403,0.9383,128,softmax,0.01,1,30,4,10000,20,random
6,0.23139563814004263,0.9405,0.943,0.9427,0.943,128,softmax,0.01,1,30,4,10000,20,random
7,0.2223566029548645,0.9434,0.9446,0.9454,0.9446,128,softmax,0.01,1,30,4,10000,20,random
8,0.21521558496952056,0.9452666666666667,0.9459,0.9465,0.9459,128,softmax,0.01,1,30,4,10000,20,random
9,0.2095108844280243,0.9471,0.9467,0.9476,0.9467,128,softmax,0.01,1,30,4,10000,20,random
10,0.20480758947531383,0.9482,0.948,0.9487,0.948,128,softmax,0.01,1,30,4,10000,20,random
11,0.20100901935895285,0.9498333333333333,0.9496,0.9503,0.9496,128,softmax,0.01,1,30,4,10000,20,random
12,0.19778040731747945,0.9504833333333333,0.9501,0.9509,0.9501,128,softmax,0.01,1,30,4,10000,20,random
13,0.1951194248199463,0.9515833333333333,0.951,0.9516,0.951,128,softmax,0.01,1,30,4,10000,20,random
14,0.19290796155134837,0.9519833333333333,0.9513,0.9528,0.9513,128,softmax,0.01,1,30,4,10000,20,random
15,0.19087084596951803,0.9528166666666666,0.9523,0.9526,0.9523,128,softmax,0.01,1,30,4,10000,20,random
16,0.18907134029070535,0.95335,0.9523,0.9527,0.9523,128,softmax,0.01,1,30,4,10000,20,random
17,0.18751730214754742,0.9535,0.953,0.9535,0.953,128,softmax,0.01,1,30,4,10000,20,random
1,0.1840910250822703,0.9545833333333333,0.9533,0.9534,0.9533,128,sparsemax_noise,0.01,1,30,4,10000,20,random
2,0.18334919128417967,0.9548166666666666,0.9538,0.9536,0.9538,128,sparsemax_noise,0.01,1,30,4,10000,20,random
3,0.1828545963525772,0.9549666666666666,0.9535,0.9537,0.9535,128,sparsemax_noise,0.01,1,30,4,10000,20,random
4,0.1825566363811493,0.95485,0.9535,0.9539,0.9535,128,sparsemax_noise,0.01,1,30,4,10000,20,random
1,1.1053334501902263,0.6914833333333333,0.8956,0.897,0.8956,128,softmax,0.01,1,30,4,10000,20,random
2,0.35745407582918803,0.9041666666666667,0.9183,0.9201,0.9183,128,softmax,0.01,1,30,4,10000,20,random
3,0.2948215699513753,0.9216833333333333,0.9282,0.9287,0.9282,128,softmax,0.01,1,30,4,10000,20,random
4,0.26464884255727134,0.93015,0.9347,0.9364,0.9347,128,softmax,0.01,1,30,4,10000,20,random
5,0.24622359170913696,0.93545,0.9382,0.9393,0.9382,128,softmax,0.01,1,30,4,10000,20,random
6,0.23337296219666798,0.9397833333333333,0.9401,0.942,0.9401,128,softmax,0.01,1,30,4,10000,20,random
7,0.22397852234840393,0.9425166666666667,0.9423,0.9436,0.9423,128,softmax,0.01,1,30,4,10000,20,random
8,0.21659837183157604,0.9446333333333333,0.9444,0.9452,0.9444,128,softmax,0.01,1,30,4,10000,20,random
9,0.2107392148176829,0.9466833333333333,0.9464,0.9472,0.9464,128,softmax,0.01,1,30,4,10000,20,random
10,0.20614190709590913,0.9484166666666667,0.9469,0.9475,0.9469,128,softmax,0.01,1,30,4,10000,20,random
11,0.20228698403040568,0.9491666666666667,0.948,0.948,0.948,128,softmax,0.01,1,30,4,10000,20,random
12,0.19915192006429036,0.9503666666666667,0.9487,0.9484,0.9487,128,softmax,0.01,1,30,4,10000,20,random
13,0.196498659714063,0.95155,0.9498,0.9498,0.9498,128,softmax,0.01,1,30,4,10000,20,random
14,0.19408010522524516,0.9521333333333334,0.9498,0.9503,0.9498,128,softmax,0.01,1,30,4,10000,20,random
15,0.19202355207602184,0.95265,0.9506,0.95,0.9506,128,softmax,0.01,1,30,4,10000,20,random
16,0.1902562981526057,0.9532833333333334,0.9515,0.9507,0.9515,128,softmax,0.01,1,30,4,10000,20,random
17,0.18862308088938395,0.9536833333333333,0.9524,0.9507,0.9524,128,softmax,0.01,1,30,4,10000,20,random
18,0.18701347168286642,0.9542833333333334,0.9516,0.9513,0.9516,128,softmax,0.01,1,30,4,10000,20,random
19,0.1857891620238622,0.9547333333333333,0.9522,0.9514,0.9522,128,softmax,0.01,1,30,4,10000,20,random
1,1.4287149275143942,0.6261833333333333,0.8556,0.8499,0.8556,128,sparsemax_noise,0.01,1,30,4,10000,20,random
2,0.5622655795415242,0.8677333333333334,0.893,0.8912,0.893,128,sparsemax_noise,0.01,1,30,4,10000,20,random
3,0.43240115140279134,0.8929,0.9077,0.9082,0.9077,128,sparsemax_noise,0.01,1,30,4,10000,20,random
1,0.7550629246870677,0.78505,0.9149,0.9162,0.9149,128,sparsemax,0.01,1,30,12,10000,20,random
2,0.3214529846191406,0.91615,0.923,0.9247,0.923,128,sparsemax,0.01,1,30,12,10000,20,random
3,0.30077342128753665,0.9218,0.925,0.9279,0.925,128,sparsemax,0.01,1,30,12,10000,20,random
1,0.5771267263571421,0.8498,0.925,0.9217,0.925,128,sparsemax_noise,0.01,1,30,12,10000,20,random
2,0.2991067807038625,0.9210833333333334,0.933,0.9302,0.933,128,sparsemax_noise,0.01,1,30,12,10000,20,random
3,0.2641841842571894,0.9310833333333334,0.9393,0.937,0.9393,128,sparsemax_noise,0.01,1,30,12,10000,20,random
4,0.24419236590067545,0.9368833333333333,0.9408,0.9406,0.9408,128,sparsemax_noise,0.01,1,30,12,10000,20,random
5,0.2308781525293986,0.9400833333333334,0.9441,0.9434,0.9441,128,sparsemax_noise,0.01,1,30,12,10000,20,random
6,0.2208361134449641,0.9431666666666667,0.9469,0.9468,0.9469,128,sparsemax_noise,0.01,1,30,12,10000,20,random
7,0.2130682465394338,0.9458166666666666,0.9477,0.9468,0.9477,128,sparsemax_noise,0.01,1,30,12,10000,20,random
8,0.20708516442775726,0.9476833333333333,0.9484,0.9481,0.9484,128,sparsemax_noise,0.01,1,30,12,10000,20,random
9,0.20200930851300558,0.94855,0.9497,0.9492,0.9497,128,sparsemax_noise,0.01,1,30,12,10000,20,random
10,0.19770970939000448,0.95025,0.95,0.9504,0.95,128,sparsemax_noise,0.01,1,30,12,10000,20,random
11,0.1937082586924235,0.9515,0.9519,0.9511,0.9519,128,sparsemax_noise,0.01,1,30,12,10000,20,random
1,0.6942988183816274,0.7940833333333334,0.9268,0.9294,0.9268,128,sparsemax,0.01,1,30,12,15000,20,random
2,0.24563551886876425,0.9334166666666667,0.942,0.9397,0.942,128,sparsemax,0.01,1,30,12,15000,20,random
3,0.2146378621697426,0.9426,0.9445,0.9461,0.9445,128,sparsemax,0.01,1,30,12,15000,20,random
1,0.6982183966795603,0.7922,0.932,0.9319,0.932,128,sparsemax,0.01,1,30,12,15000,20,random
2,0.24585617829958598,0.9329166666666666,0.9412,0.9414,0.9412,128,sparsemax,0.01,1,30,12,15000,20,random
3,0.21544390977223715,0.94245,0.9466,0.9467,0.9466,128,sparsemax,0.01,1,30,12,15000,20,random
1,0.5567380850950877,0.8488333333333333,0.9298,0.9229,0.9298,128,sparsemax_noise,0.01,1,30,12,15000,20,random
2,0.26348399613698326,0.9276166666666666,0.9391,0.9363,0.9391,128,sparsemax_noise,0.01,1,30,12,15000,20,random
3,0.22633883452415465,0.9374,0.943,0.9435,0.943,128,sparsemax_noise,0.01,1,30,12,15000,20,random
4,0.20416149129072825,0.9448166666666666,0.947,0.9462,0.947,128,sparsemax_noise,0.01,1,30,12,15000,20,random
5,0.18864602114359538,0.9491166666666667,0.9509,0.951,0.9509,128,sparsemax_noise,0.01,1,30,12,15000,20,random
6,0.17728296338717142,0.9526,0.9538,0.9534,0.9538,128,sparsemax_noise,0.01,1,30,12,15000,20,random
7,0.16756492930253347,0.95535,0.9545,0.9554,0.9545,128,sparsemax_noise,0.01,1,30,12,15000,20,random
8,0.16031783722639084,0.95765,0.9559,0.9566,0.9559,128,sparsemax_noise,0.01,1,30,12,15000,20,random
9,0.15420212632815042,0.9594,0.9572,0.9573,0.9572,128,sparsemax_noise,0.01,1,30,12,15000,20,random
10,0.1481087603489558,0.9613833333333334,0.9576,0.9588,0.9576,128,sparsemax_noise,0.01,1,30,12,15000,20,random
11,0.1438953547914823,0.9624833333333334,0.9587,0.9596,0.9587,128,sparsemax_noise,0.01,1,30,12,15000,20,random
12,0.14005068499247234,0.96375,0.9596,0.9602,0.9596,128,sparsemax_noise,0.01,1,30,12,15000,20,random
13,0.13678846638997397,0.9645166666666667,0.9597,0.9606,0.9597,128,sparsemax_noise,0.01,1,30,12,15000,20,random
14,0.13390955208937327,0.9656,0.9624,0.9611,0.9624,128,sparsemax_noise,0.01,1,30,12,15000,20,random
15,0.131248100678126,0.96645,0.9624,0.9627,0.9624,128,sparsemax_noise,0.01,1,30,12,15000,20,random
16,0.1286658519744873,0.9675333333333334,0.9624,0.964,0.9624,128,sparsemax_noise,0.01,1,30,12,15000,20,random
17,0.12651961059570313,0.9678666666666667,0.9634,0.9631,0.9634,128,sparsemax_noise,0.01,1,30,12,15000,20,random
18,0.12466499103307724,0.9684333333333334,0.9639,0.9633,0.9639,128,sparsemax_noise,0.01,1,30,12,15000,20,random
19,0.12305747706095378,0.9691,0.9628,0.9638,0.9628,128,sparsemax_noise,0.01,1,30,12,15000,20,random
20,0.12127509281635285,0.9696833333333333,0.9647,0.9648,0.9647,128,sparsemax_noise,0.01,1,30,12,15000,20,random
1,2.307758467356364,0.10313333333333333,0.0974,0.0958,0.0974,128,softmax,0.01,1,30,12,15000,20,random
2,2.307400624847412,0.10176666666666667,0.1244,0.1135,0.1244,128,softmax,0.01,1,30,12,15000,20,random
3,2.3069028956095377,0.10183333333333333,0.1262,0.1135,0.1262,128,softmax,0.01,1,30,12,15000,20,random
4,2.3062126982371014,0.10653333333333333,0.0923,0.1135,0.0923,128,softmax,0.01,1,30,12,15000,20,random
5,2.3061182661692303,0.10593333333333334,0.0867,0.101,0.0867,128,softmax,0.01,1,30,12,15000,20,random
6,2.3051633757273358,0.10683333333333334,0.0928,0.098,0.0928,128,softmax,0.01,1,30,12,15000,20,random
7,2.3052411931355796,0.10523333333333333,0.1019,0.0982,0.1019,128,softmax,0.01,1,30,12,15000,20,random
8,2.3051945954640707,0.10603333333333333,0.1102,0.1135,0.1102,128,softmax,0.01,1,30,12,15000,20,random
9,2.3048238019307457,0.10573333333333333,0.11,0.1028,0.11,128,softmax,0.01,1,30,12,15000,20,random
10,2.3047067231496174,0.10673333333333333,0.1075,0.1135,0.1075,128,softmax,0.01,1,30,12,15000,20,random
11,2.304625216039022,0.1065,0.116,0.1028,0.116,128,softmax,0.01,1,30,12,15000,20,random
12,2.304258191808065,0.10676666666666666,0.1082,0.1028,0.1082,128,softmax,0.01,1,30,12,15000,20,random
13,2.303692241795858,0.10945,0.1249,0.1009,0.1249,128,softmax,0.01,1,30,12,15000,20,random
14,2.3036388751983643,0.10935,0.1584,0.1135,0.1584,128,softmax,0.01,1,30,12,15000,20,random
15,2.303564451344808,0.10753333333333333,0.114,0.1135,0.114,128,softmax,0.01,1,30,12,15000,20,random
16,2.3037414404551186,0.10628333333333333,0.1082,0.1032,0.1082,128,softmax,0.01,1,30,12,15000,20,random
17,2.3036325814565024,0.10633333333333334,0.1044,0.101,0.1044,128,softmax,0.01,1,30,12,15000,20,random
