epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS,CONNECTIONS,NOISE_TEMP
1,38688560400408.16,0.22538,0.1441,0.2224,0.1441,128,sparsemax_noise,0.01,1,100,8,128000,2000,,0.1
2,1820414736402884.8,0.23894,0.175,0.2659,0.175,128,sparsemax_noise,0.01,1,100,8,128000,2000,,0.1
3,7513861221582407.0,0.2454,0.1716,0.2328,0.1716,128,sparsemax_noise,0.01,1,100,8,128000,2000,,0.1
4,1.698523375174882e+17,0.21122,0.1561,0.1933,0.1561,128,sparsemax_noise,0.01,1,100,8,128000,2000,,0.1
5,3.597498468216681e+16,0.19778,0.1635,0.2012,0.1635,128,sparsemax_noise,0.01,1,100,8,128000,2000,,0.1
1,595023439525.1082,0.23408,0.1489,0.2385,0.1489,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
2,87211445320866.2,0.22336,0.1535,0.2204,0.1535,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
3,51834807445440.2,0.22004,0.1611,0.2154,0.1611,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
4,1055093916270.4136,0.21132,0.1442,0.2227,0.1442,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
5,169062483805.6216,0.21834,0.1564,0.2132,0.1564,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
6,22298420773.009922,0.21324,0.1522,0.2129,0.1522,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
7,4875438623.154344,0.20726,0.1761,0.2075,0.1761,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
8,27082376878.739674,0.21156,0.1658,0.2164,0.1658,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
9,1332317257.1061223,0.20872,0.1663,0.2159,0.1663,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
10,286533028.3951756,0.21888,0.1697,0.2174,0.1697,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
11,3805732144.2126737,0.20908,0.1619,0.2068,0.1619,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
12,2355714514331.1934,0.21694,0.1687,0.2226,0.1687,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
13,8414224969.0469,0.21536,0.1655,0.2169,0.1655,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
14,343904834.1539772,0.2172,0.1707,0.2212,0.1707,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
15,29472867578.346535,0.21264,0.1723,0.2135,0.1723,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
16,2188212305.8014054,0.21192,0.159,0.215,0.159,128,sparsemax_noise,0.01,1,100,8,60000,2000,,0.1
1,94127544.97026578,0.25742,0.1902,0.2727,0.1902,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
2,10711390621.668348,0.26158,0.2017,0.2517,0.2017,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
3,18867350754.43636,0.24434,0.1879,0.2393,0.1879,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
4,12116285579.381582,0.2324,0.1964,0.2362,0.1964,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
5,15492937626.870726,0.2277,0.1901,0.2315,0.1901,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
6,8359232052.661064,0.22918,0.194,0.2313,0.194,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
7,1965165865.02717,0.22528,0.2012,0.2272,0.2012,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
1,716076076.6533403,0.25854,0.1931,0.2897,0.1931,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
2,811336.0766415454,0.28352,0.1783,0.2859,0.1783,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
1,13371080.106574917,0.26954,0.2114,0.2992,0.2114,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
2,4570748142117.589,0.23692,0.171,0.209,0.171,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
3,14633359384702.42,0.20534,0.189,0.2013,0.189,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
4,3592987839768.8423,0.20352,0.1864,0.202,0.1864,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
5,671466645599.0354,0.20158,0.18,0.1992,0.18,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
1,13608.157069730834,0.3004,0.207,0.3108,0.207,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
2,125358426.9432373,0.27936,0.213,0.2792,0.213,128,sparsemax,0.01,1,100,8,30000,2000,,0.1
1,1945163.0778109252,0.27486,0.2171,0.2799,0.2171,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
2,2021406.2250283544,0.26136,0.2019,0.2572,0.2019,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
3,101489920.4385826,0.25534,0.2122,0.2396,0.2122,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
4,11993946.788779687,0.24336,0.2292,0.2513,0.2292,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
1,11127813.66636832,0.23986,0.2159,0.2442,0.2159,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
2,4314166.061849531,0.2402,0.2204,0.2457,0.2204,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
3,11512286.476198515,0.23988,0.2212,0.2429,0.2212,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
4,242750242.49956375,0.23794,0.2256,0.2458,0.2256,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
1,4932657.2405196875,0.23188,0.2208,0.2395,0.2208,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
2,6351009.868043594,0.23374,0.2187,0.2428,0.2187,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
3,23668208.7965125,0.23314,0.2221,0.2345,0.2221,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
4,12019317.14235922,0.23068,0.2138,0.2325,0.2138,128,sparsemax_noise,0.01,1,100,8,30000,2000,,0.1
1,27688178.909214508,0.101,0.1001,0.1017,0.1001,128,gumbel_sparsemax,0.01,1,100,8,30000,2000,,0.1
2,38834.47993194885,0.10144,0.1257,0.0967,0.1257,128,gumbel_sparsemax,0.01,1,100,8,30000,2000,,0.1
3,42712.33605732727,0.0963,0.1138,0.0994,0.1138,128,gumbel_sparsemax,0.01,1,100,8,30000,2000,,0.1
4,97611.33027057006,0.09924,0.0938,0.0996,0.0938,128,gumbel_sparsemax,0.01,1,100,8,30000,2000,,0.1
5,123322.1962996727,0.09734,0.1086,0.0998,0.1086,128,gumbel_sparsemax,0.01,1,100,8,30000,2000,,0.1
1,13746.570490642394,0.24942,0.212,0.2968,0.212,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
2,528.8373128441619,0.31312,0.2221,0.3267,0.2221,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
3,55.61866813350677,0.32954,0.2382,0.3291,0.2382,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
4,174.9626256362915,0.33786,0.2397,0.3425,0.2397,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
5,31.875596610412597,0.34268,0.2385,0.3408,0.2385,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
6,16.21945848148346,0.3485,0.2422,0.3433,0.2422,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
7,22.464309708595277,0.3515,0.2359,0.3473,0.2359,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
8,19.5787938457489,0.35278,0.2374,0.3468,0.2374,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
9,11.393397600860595,0.35516,0.2529,0.3514,0.2529,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
10,14.777320236549377,0.3561,0.2531,0.3431,0.2531,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
11,13.472341123313903,0.35724,0.2541,0.3463,0.2541,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
1,2.774223166809082,0.24706,0.2135,0.2864,0.2135,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,2.5264720275878907,0.28188,0.212,0.2886,0.212,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,2.147554245071411,0.29294,0.2359,0.2989,0.2359,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,2.0804185998535156,0.3012,0.2539,0.3105,0.2539,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,2.0551402471923828,0.3075,0.2406,0.3185,0.2406,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.9796375562286377,0.31394,0.2538,0.3127,0.2538,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,2.046669360923767,0.32074,0.2535,0.3281,0.2535,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.9552808654022218,0.3277,0.2601,0.3294,0.2601,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.9233517052841187,0.33212,0.2835,0.3352,0.2835,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,1.9164714952850341,0.33412,0.2898,0.3393,0.2898,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,1.8990513330841063,0.3409,0.2932,0.3437,0.2932,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,1.886220473022461,0.34286,0.2987,0.3431,0.2987,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
13,1.8722205408096313,0.3482,0.298,0.3525,0.298,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
14,1.8633165243148804,0.35242,0.3129,0.3555,0.3129,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
15,1.8488649121856688,0.35628,0.3247,0.3533,0.3247,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
16,1.8382171948242187,0.36146,0.3165,0.3641,0.3165,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
17,1.8256687842178345,0.3643,0.3214,0.3686,0.3214,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
18,1.8227262673187257,0.36968,0.3171,0.3693,0.3171,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
19,1.877560125427246,0.37434,0.3256,0.3712,0.3256,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
20,1.800902689590454,0.37498,0.3308,0.3805,0.3308,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
21,1.7985269771957397,0.3779,0.3476,0.3876,0.3476,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
22,1.7812359368133546,0.38208,0.3449,0.3827,0.3449,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
23,1.7723726651763916,0.3855,0.3481,0.3842,0.3481,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
24,1.766910293006897,0.3897,0.3475,0.3868,0.3475,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
25,1.7585129174804688,0.39346,0.3587,0.3848,0.3587,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
26,1.7512409026718139,0.39628,0.3579,0.3911,0.3579,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
27,1.7522888457870482,0.39778,0.3609,0.3963,0.3609,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
28,1.7434351047515868,0.40102,0.3643,0.3928,0.3643,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
29,1.7313884633636474,0.40266,0.3798,0.3987,0.3798,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
30,1.7270718169784547,0.40648,0.3712,0.3943,0.3712,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
31,1.7210021102905273,0.40752,0.3838,0.4035,0.3838,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
32,1.7175081714248657,0.4108,0.3751,0.4026,0.3751,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
33,1.707122112121582,0.41316,0.3852,0.4088,0.3852,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
34,1.700030636367798,0.41522,0.3786,0.4049,0.3786,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
35,1.6968005806732178,0.41542,0.3901,0.4066,0.3901,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
36,1.6928453609848022,0.41768,0.394,0.4092,0.394,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
37,1.6874462454986572,0.42004,0.3914,0.4124,0.3914,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
38,1.6905956579589845,0.41814,0.3856,0.4131,0.3856,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
39,1.685265578994751,0.42156,0.3978,0.4154,0.3978,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
40,1.6758465578842163,0.42286,0.3885,0.4146,0.3885,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
41,1.6713428939819337,0.42684,0.3974,0.4185,0.3974,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
42,1.6697908343887329,0.42802,0.3949,0.4203,0.3949,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
43,1.667742029800415,0.4292,0.3983,0.4177,0.3983,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
44,1.659703874320984,0.43052,0.3987,0.4232,0.3987,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
45,1.656511599960327,0.43198,0.4027,0.422,0.4027,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
46,1.6553808527374267,0.43264,0.4073,0.4226,0.4073,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
47,1.6482047870635987,0.43554,0.4064,0.4218,0.4064,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
48,1.6433652026367187,0.43708,0.4136,0.4249,0.4136,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
49,1.6430418587112428,0.43764,0.4145,0.4231,0.4145,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
50,1.6364214935684205,0.4389,0.412,0.4269,0.412,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
51,1.6363598332977294,0.44042,0.4106,0.4336,0.4106,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
52,1.6300175539779662,0.44254,0.4235,0.4278,0.4235,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
53,1.629251243057251,0.44304,0.4212,0.4278,0.4212,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
54,1.6260725699234009,0.4434,0.413,0.43,0.413,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
55,1.6205486608886719,0.44518,0.4241,0.4319,0.4241,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
56,1.6192794401168824,0.44766,0.4257,0.4284,0.4257,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
57,1.6153698540496826,0.44746,0.4256,0.4305,0.4256,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
58,1.6124498250961303,0.44868,0.4257,0.4301,0.4257,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
59,1.6142402911758422,0.4511,0.4265,0.4346,0.4265,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
60,1.6095096423339843,0.45098,0.4214,0.432,0.4214,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
61,1.6036282889556885,0.45108,0.4239,0.432,0.4239,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
62,1.6085163446426392,0.45182,0.4248,0.4335,0.4248,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
63,1.599958328552246,0.4521,0.4213,0.4316,0.4213,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
64,1.5987982385635375,0.45564,0.4293,0.4361,0.4293,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.6862845870971679,0.4324,0.431,0.4234,0.431,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.6748418245315553,0.43536,0.4244,0.4214,0.4244,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.6597093563079834,0.43836,0.4287,0.4214,0.4287,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.6553145658493043,0.4386,0.4298,0.4257,0.4298,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.640028140220642,0.44066,0.4306,0.4195,0.4306,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.638535874710083,0.44308,0.4283,0.4239,0.4283,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.6324556735610962,0.44426,0.4317,0.4284,0.4317,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.6261888326644898,0.44508,0.4292,0.4322,0.4292,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.6238965590667724,0.44684,0.4295,0.4283,0.4295,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,1.6220636118316651,0.44762,0.4345,0.4295,0.4345,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,1.616938532371521,0.44866,0.4349,0.4305,0.4349,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,1.6178975954437256,0.44862,0.4298,0.4327,0.4298,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
13,1.6131622124481202,0.45008,0.433,0.4322,0.433,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
14,1.6111456107330322,0.4503,0.4319,0.4327,0.4319,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
15,1.608373914375305,0.45208,0.4335,0.4308,0.4335,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
16,1.60448719871521,0.45222,0.4346,0.434,0.4346,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
17,1.6041137732696533,0.45116,0.4344,0.4289,0.4344,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
18,1.6022346802520753,0.45274,0.4291,0.4287,0.4291,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
19,1.5972634994888306,0.4533,0.4324,0.4342,0.4324,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
20,1.5975117343902587,0.45552,0.4285,0.4334,0.4285,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
21,1.5931609604263306,0.45648,0.4326,0.436,0.4326,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
22,1.594173390197754,0.45568,0.4344,0.4328,0.4344,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
23,1.5933720656967163,0.45662,0.4297,0.4358,0.4297,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.562028077659607,0.46522,0.4298,0.4403,0.4298,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.5561231481552125,0.4677,0.4362,0.4378,0.4362,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.5520512022399902,0.46844,0.4342,0.4426,0.4342,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.5485560594940186,0.47026,0.4385,0.4426,0.4385,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.5462403897476196,0.47006,0.4345,0.4409,0.4345,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.5444277124786376,0.47184,0.4328,0.4401,0.4328,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.5417225635147094,0.47282,0.4383,0.4412,0.4383,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.5406532340240477,0.47326,0.4364,0.4441,0.4364,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.5378623516082763,0.47372,0.4371,0.4418,0.4371,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.53674425201416,0.47442,0.4387,0.4426,0.4387,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.5365446379470826,0.475,0.4361,0.4453,0.4361,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.535387300643921,0.47392,0.4375,0.4427,0.4375,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.533653081893921,0.47504,0.4417,0.4432,0.4417,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.5328185426712035,0.47696,0.4359,0.4459,0.4359,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.532832031364441,0.4749,0.4366,0.4421,0.4366,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.5307901573181153,0.47502,0.4385,0.4448,0.4385,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.5310807742309571,0.47556,0.4391,0.4443,0.4391,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,2.288623042755127,0.11914,0.1353,0.1955,0.1353,128,softmax,0.01,1,100,8,10000,2000,,0.1
2,2.122630229873657,0.2457,0.1567,0.2874,0.1567,128,softmax,0.01,1,100,8,10000,2000,,0.1
3,1.9678668128204346,0.31144,0.1998,0.3347,0.1998,128,softmax,0.01,1,100,8,10000,2000,,0.1
4,1.881401725463867,0.34392,0.1961,0.3477,0.1961,128,softmax,0.01,1,100,8,10000,2000,,0.1
5,1.8245673822021484,0.36662,0.2265,0.3679,0.2265,128,softmax,0.01,1,100,8,10000,2000,,0.1
6,1.7801365103149414,0.38394,0.239,0.381,0.239,128,softmax,0.01,1,100,8,10000,2000,,0.1
7,1.7430959127807617,0.39532,0.2449,0.3938,0.2449,128,softmax,0.01,1,100,8,10000,2000,,0.1
8,1.7262382138442993,0.40756,0.2538,0.3911,0.2538,128,softmax,0.01,1,100,8,10000,2000,,0.1
9,1.6903099910736084,0.41708,0.255,0.4037,0.255,128,softmax,0.01,1,100,8,10000,2000,,0.1
10,1.6609450275039672,0.42862,0.2646,0.4089,0.2646,128,softmax,0.01,1,100,8,10000,2000,,0.1
11,1.6496758367919921,0.43626,0.2802,0.4143,0.2802,128,softmax,0.01,1,100,8,10000,2000,,0.1
12,1.6676224968719482,0.44278,0.2781,0.4151,0.2781,128,softmax,0.01,1,100,8,10000,2000,,0.1
13,1.603033773880005,0.45034,0.2728,0.4204,0.2728,128,softmax,0.01,1,100,8,10000,2000,,0.1
14,1.6046335494995116,0.45406,0.2934,0.4243,0.2934,128,softmax,0.01,1,100,8,10000,2000,,0.1
15,1.5688498902130128,0.4628,0.2923,0.4234,0.2923,128,softmax,0.01,1,100,8,10000,2000,,0.1
16,1.5583232373809814,0.46558,0.2872,0.4271,0.2872,128,softmax,0.01,1,100,8,10000,2000,,0.1
17,1.560753920211792,0.46982,0.3033,0.4298,0.3033,128,softmax,0.01,1,100,8,10000,2000,,0.1
18,1.536844542427063,0.47424,0.3013,0.4345,0.3013,128,softmax,0.01,1,100,8,10000,2000,,0.1
19,1.539834193572998,0.48044,0.2953,0.4348,0.2953,128,softmax,0.01,1,100,8,10000,2000,,0.1
20,1.5104820143127442,0.48506,0.306,0.4353,0.306,128,softmax,0.01,1,100,8,10000,2000,,0.1
21,1.606718525276184,0.48408,0.2937,0.4344,0.2937,128,softmax,0.01,1,100,8,10000,2000,,0.1
22,1.4953756156158446,0.48866,0.3041,0.4376,0.3041,128,softmax,0.01,1,100,8,10000,2000,,0.1
23,1.7708425270843506,0.4891,0.2975,0.436,0.2975,128,softmax,0.01,1,100,8,10000,2000,,0.1
24,1.4739397985458373,0.49756,0.3007,0.4398,0.3007,128,softmax,0.01,1,100,8,10000,2000,,0.1
25,1.4627985501861571,0.50096,0.3056,0.4359,0.3056,128,softmax,0.01,1,100,8,10000,2000,,0.1
26,1.4559378565216063,0.50408,0.3078,0.4402,0.3078,128,softmax,0.01,1,100,8,10000,2000,,0.1
27,2.529292461013794,0.50658,0.3089,0.4344,0.3089,128,softmax,0.01,1,100,8,10000,2000,,0.1
28,4.430594807624817,0.496,0.308,0.4394,0.308,128,softmax,0.01,1,100,8,10000,2000,,0.1
29,1.4563904387283326,0.50698,0.3045,0.4406,0.3045,128,softmax,0.01,1,100,8,10000,2000,,0.1
30,1.4548504099273682,0.5118,0.3012,0.4401,0.3012,128,softmax,0.01,1,100,8,10000,2000,,0.1
31,1.4242345762634276,0.51726,0.308,0.4425,0.308,128,softmax,0.01,1,100,8,10000,2000,,0.1
32,1.4140519654083252,0.51964,0.3096,0.4441,0.3096,128,softmax,0.01,1,100,8,10000,2000,,0.1
33,1.665497187461853,0.51536,0.3007,0.4409,0.3007,128,softmax,0.01,1,100,8,10000,2000,,0.1
34,1.6285643209075928,0.51308,0.3152,0.4403,0.3152,128,softmax,0.01,1,100,8,10000,2000,,0.1
35,4.429628946113587,0.50284,0.307,0.4412,0.307,128,softmax,0.01,1,100,8,10000,2000,,0.1
36,1.6012102659606933,0.51092,0.3073,0.4415,0.3073,128,softmax,0.01,1,100,8,10000,2000,,0.1
37,4.11923554561615,0.51102,0.3056,0.436,0.3056,128,softmax,0.01,1,100,8,10000,2000,,0.1
38,2.5028436909484864,0.5097,0.3108,0.4413,0.3108,128,softmax,0.01,1,100,8,10000,2000,,0.1
39,1.544911185874939,0.51436,0.3156,0.44,0.3156,128,softmax,0.01,1,100,8,10000,2000,,0.1
40,1.6360277550125122,0.52102,0.3091,0.4423,0.3091,128,softmax,0.01,1,100,8,10000,2000,,0.1
41,1.4018670142364502,0.52468,0.3027,0.4457,0.3027,128,softmax,0.01,1,100,8,10000,2000,,0.1
42,1.3873652473449707,0.52748,0.3099,0.4431,0.3099,128,softmax,0.01,1,100,8,10000,2000,,0.1
43,1.385482841682434,0.52998,0.3097,0.4422,0.3097,128,softmax,0.01,1,100,8,10000,2000,,0.1
44,1.3936270722198487,0.53202,0.3123,0.4396,0.3123,128,softmax,0.01,1,100,8,10000,2000,,0.1
45,1.3735968994522094,0.5334,0.3131,0.4422,0.3131,128,softmax,0.01,1,100,8,10000,2000,,0.1
46,145.83576201919556,0.5194,0.3149,0.4316,0.3149,128,softmax,0.01,1,100,8,10000,2000,,0.1
47,176.01581830711365,0.50312,0.3137,0.4289,0.3137,128,softmax,0.01,1,100,8,10000,2000,,0.1
48,160.60641496433257,0.48564,0.3053,0.431,0.3053,128,softmax,0.01,1,100,8,10000,2000,,0.1
49,276.9117903564453,0.48086,0.2991,0.4231,0.2991,128,softmax,0.01,1,100,8,10000,2000,,0.1
50,4254.59295615242,0.46912,0.294,0.4126,0.294,128,softmax,0.01,1,100,8,10000,2000,,0.1
51,1765.164340045166,0.456,0.3003,0.4072,0.3003,128,softmax,0.01,1,100,8,10000,2000,,0.1
52,1424.38058902153,0.4503,0.3028,0.4046,0.3028,128,softmax,0.01,1,100,8,10000,2000,,0.1
53,291.37735715515134,0.44972,0.2984,0.4052,0.2984,128,softmax,0.01,1,100,8,10000,2000,,0.1
54,54784.22038659149,0.4347,0.2916,0.3821,0.2916,128,softmax,0.01,1,100,8,10000,2000,,0.1
55,5426433.774763648,0.39988,0.2724,0.3576,0.2724,128,softmax,0.01,1,100,8,10000,2000,,0.1
56,217935470.8120385,0.36354,0.2637,0.3382,0.2637,128,softmax,0.01,1,100,8,10000,2000,,0.1
57,49892845.88877761,0.34144,0.2533,0.319,0.2533,128,softmax,0.01,1,100,8,10000,2000,,0.1
58,4910323330.523661,0.31808,0.241,0.2957,0.241,128,softmax,0.01,1,100,8,10000,2000,,0.1
59,37143629050.50426,0.30008,0.2302,0.2809,0.2302,128,softmax,0.01,1,100,8,10000,2000,,0.1
